date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),OT
9/12/2020 14:30,321.4,100.7,232.5,10.491
9/12/2020 15:00,582.4,553.6,88.6,19.06
9/12/2020 15:30,874.4,826.8,121.666664,22.842667
9/12/2020 16:00,945,948.5333,127.2,24.373333
9/12/2020 16:30,701,800.2,95.2,19.018
9/12/2020 17:00,659.4,837.4,87.4,16.542
9/12/2020 17:30,326,352,111.9,7.287
9/12/2020 18:00,256.7,59.9,196.6,7.201
9/12/2020 18:30,121.2,57.8,90.3,2.719
9/12/2020 19:00,22.933332,4.266667,17.866667,0.64
9/12/2020 19:30,0,0,0,0
9/12/2020 20:00,0,0,0,0
9/12/2020 20:30,0,0,0,0
9/12/2020 21:00,0,0,0,0
9/12/2020 21:30,0,0,0,0
9/12/2020 22:00,0,0,0,0
9/12/2020 22:30,0,0,0,0
9/12/2020 23:00,0,0,0,0
9/12/2020 23:30,0,0,0,0
9/13/2020 0:00,0,0,0,0
9/13/2020 0:30,0,0,0,0
9/13/2020 1:00,0,0,0,0
9/13/2020 1:30,0,0,0,0
9/13/2020 2:00,0,0,0,0
9/13/2020 2:30,0,0,0,0
9/13/2020 3:00,0,0,0,0
9/13/2020 3:30,0,0,0,0
9/13/2020 4:00,0,0,0,0
9/13/2020 4:30,0,0,0,0
9/13/2020 5:00,0,0,0,0
9/13/2020 5:30,0,0,0,0
9/13/2020 6:00,0,0,0,0
9/13/2020 6:30,0,0,0,0
9/13/2020 7:00,0,0,0,0
9/13/2020 7:30,0,0,0,0
9/13/2020 8:00,2.4,1.6,0.8,0
9/13/2020 8:30,10,3.4,7.266667,0.23666666
9/13/2020 9:00,21,5.4,16.6,0.636
9/13/2020 9:30,83.1,33.7,69.8,2.154
9/13/2020 10:00,112.6,38.666668,93.4,3.214
9/13/2020 10:30,85.3,25.6,67.9,2.755
9/13/2020 11:00,145.5,36.9,128.5,4.725
9/13/2020 11:30,234.06667,58.8,198.33333,8.406
9/13/2020 12:00,470.3,395.7,87.2,13.425
9/13/2020 12:30,78.5,17.2,60.7,3.859
9/13/2020 13:00,213.26666,53.066666,170.46666,6.238
9/13/2020 13:30,99.1,21.6,89,3.173
9/13/2020 14:00,158.77777,31.666666,119.77778,5.04
9/13/2020 14:30,347.73334,171.6,190.86667,11.012
9/13/2020 15:00,281.9,78.7,249.8,9.296
9/13/2020 15:30,416.1,478.9,67.9,12.378
9/13/2020 16:00,305.2,96.46667,251.93333,8.801333
9/13/2020 16:30,241.2,66.86667,202.4,7.8813334
9/13/2020 17:00,254.4,109.1,214.9,8.589
9/13/2020 17:30,94.4,37.6,77.4,2.65
9/13/2020 18:00,50.133335,22.866667,40.133335,1.4953333
9/13/2020 18:30,12.9,3.7,10,0.388
9/13/2020 19:00,0.73333335,0.46666667,0.2,0
9/13/2020 19:30,0,0,0,0
9/13/2020 20:00,0,0,0,0
9/13/2020 20:30,0,0,0,0
9/13/2020 21:00,0,0,0,0
9/13/2020 21:30,0,0,0,0
9/13/2020 22:00,0,0,0,0
9/13/2020 22:30,0,0,0,0
9/13/2020 23:00,0,0,0,0
9/13/2020 23:30,0,0,0,0
9/14/2020 0:00,0,0,0,0
9/14/2020 0:30,0,0,0,0
9/14/2020 1:00,0,0,0,0
9/14/2020 1:30,0,0,0,0
9/14/2020 2:00,0,0,0,0
9/14/2020 2:30,0,0,0,0
9/14/2020 3:00,0,0,0,0
9/14/2020 3:30,0,0,0,0
9/14/2020 4:00,0,0,0,0
9/14/2020 4:30,0,0,0,0
9/14/2020 5:00,0,0,0,0
9/14/2020 5:30,0,0,0,0
9/14/2020 6:00,0,0,0,0
9/14/2020 6:30,0,0,0,0
9/14/2020 7:00,0,0,0,0
9/14/2020 7:30,0.8,1,0.3,0
9/14/2020 8:00,16,4.0666666,12.466666,0.26333332
9/14/2020 8:30,62.3,40.2,50.8,1.756
9/14/2020 9:00,50.7,18.3,38.1,1.313
9/14/2020 9:30,23.5,5.7,18.7,0.541
9/14/2020 10:00,42.9,9.8,34.8,1.32
9/14/2020 10:30,43.4,10.1,36,1.435
9/14/2020 11:00,107.53333,29.8,89.26667,3.0966666
9/14/2020 11:30,191.7,46.6,156.8,7.303
9/14/2020 12:00,138.7,33.2,118.2,4.775
9/14/2020 12:30,138.2,31,124.26667,4.4813333
9/14/2020 13:00,535.4286,481.5,81.42857,15.626
9/14/2020 13:30,551.2,488.1,82.2,16.823
9/14/2020 14:00,1311.9,1075,184.1,30.179
9/14/2020 14:30,551.3,495,78.5,15.285
9/14/2020 15:00,746.9,653.9,105.6,19.776
9/14/2020 15:30,549.26666,532.8,77.26667,15.998667
9/14/2020 16:00,656.2,696.06665,93.26667,18.433332
9/14/2020 16:30,730.1,829.1,93.2,19.681
9/14/2020 17:00,271.46667,129.4,162.13333,8.64
9/14/2020 17:30,237.73334,166.13333,143.06667,6.9966664
9/14/2020 18:00,42,8.4,43.4,1.255
9/14/2020 18:30,0.26666668,0.06666667,0.06666667,0
9/14/2020 19:00,0,0.06666667,0,0
9/14/2020 19:30,0,0,0,0
9/14/2020 20:00,0,0,0,0
9/14/2020 20:30,0,0,0,0
9/14/2020 21:00,0,0,0,0
9/14/2020 21:30,0,0,0,0
9/14/2020 22:00,0,0,0,0
9/14/2020 22:30,0,0,0,0
9/14/2020 23:00,0,0,0,0
9/14/2020 23:30,0,0,0,0
9/15/2020 0:00,0,0,0,0
9/15/2020 0:30,0,0,0,0
9/15/2020 1:00,0,0,0,0
9/15/2020 1:30,0,0,0,0
9/15/2020 2:00,0,0,0,0
9/15/2020 2:30,0,0,0,0
9/15/2020 3:00,0,0,0,0
9/15/2020 3:30,0,0,0,0
9/15/2020 4:00,0,0,0,0
9/15/2020 4:30,0,0,0,0
9/15/2020 5:00,0,0,0,0
9/15/2020 5:30,0,0,0,0
9/15/2020 6:00,0,0,0,0
9/15/2020 6:30,0,0,0,0
9/15/2020 7:00,0,0,0,0
9/15/2020 7:30,0.3,0,0.4,0
9/15/2020 8:00,8.1,2,8,0.087
9/15/2020 8:30,51.5,15.2,43.4,1.53
9/15/2020 9:00,94.86667,37.666668,82.8,2.92
9/15/2020 9:30,301.93332,112.26667,213.8,8.646
9/15/2020 10:00,400.7,304.6,198.4,11.424
9/15/2020 10:30,269.7,69,227.3,8.275
9/15/2020 11:00,385.8,443.1,59.8,11.905
9/15/2020 11:30,685.7,596.5,93.9,19.549
9/15/2020 12:00,1137.2,946.2,160.2,26.896
9/15/2020 12:30,1063.6,858.4667,150.46666,27.750668
9/15/2020 13:00,1162.1,924.3,164.3,28.189
9/15/2020 13:30,1169.5,935.2,162.9,28.726
9/15/2020 14:00,1059.0667,894,155.8,27.878
9/15/2020 14:30,1085.5333,902.8,149.2,27.067333
9/15/2020 15:00,410.5,299.42856,141.35715,15.748
9/15/2020 15:30,465.5,497.5,71.3,13.068
9/15/2020 16:00,310,61.9,241.3,9.173
9/15/2020 16:30,220.73334,67.53333,183.93333,6.3553333
9/15/2020 17:00,120.333336,38.533333,100.933334,3.7886667
9/15/2020 17:30,232.5,108.1,191.7,6.643
9/15/2020 18:00,122,48.7,100.8,3.332
9/15/2020 18:30,27,5.8,26.466667,0.8006667
9/15/2020 19:00,9.733334,2.4,7.866667,0.23333333
9/15/2020 19:30,0,0,0,0
9/15/2020 20:00,0,0,0,0
9/15/2020 20:30,0,0,0,0
9/15/2020 21:00,0,0,0,0
9/15/2020 21:30,0,0,0,0
9/15/2020 22:00,0,0,0,0
9/15/2020 22:30,0,0,0,0
9/15/2020 23:00,0,0,0,0
9/15/2020 23:30,0,0,0,0
9/16/2020 0:00,0,0,0,0
9/16/2020 0:30,0,0,0,0
9/16/2020 1:00,0,0,0,0
9/16/2020 1:30,0,0,0,0
9/16/2020 2:00,0,0,0,0
9/16/2020 2:30,0,0,0,0
9/16/2020 3:00,0,0,0,0
9/16/2020 3:30,0,0,0,0
9/16/2020 4:00,0,0,0,0
9/16/2020 4:30,0,0,0,0
9/16/2020 5:00,0,0,0,0
9/16/2020 5:30,0,0,0,0
9/16/2020 6:00,0,0,0,0
9/16/2020 6:30,0,0,0,0
9/16/2020 7:00,0,0,0,0
9/16/2020 7:30,21.666666,4.2,16,0.5886667
9/16/2020 8:00,57.8,51.8,45.5,1.661
9/16/2020 8:30,87.666664,41.444443,69.44444,2.579
9/16/2020 9:00,156.53334,57.333332,122.2,4.8533335
9/16/2020 9:30,296.4,250.8,152.6,7.473
9/16/2020 10:00,270.6,86.8,224.9,8.201
9/16/2020 10:30,430.46667,355.4,155.13333,13.460667
9/16/2020 11:00,549.9,579.5,77.3,14.868
9/16/2020 11:30,918.3,801.9,127.5,23.953
9/16/2020 12:00,1013.6,849.2,139.4,26.02
9/16/2020 12:30,788.4286,655.1429,113.5,22.131332
9/16/2020 13:00,714.9,567.8,99.7,20.044
9/16/2020 13:30,902.4,709.2,123,26.876
9/16/2020 14:00,1077.4,875.4,144,27.739
9/16/2020 14:30,1001,787,145.6,22.974
9/16/2020 15:00,426.6,242,191.6,11.603
9/16/2020 15:30,428.8,441.6,60.2,11.75
9/16/2020 16:00,476.6,416.8,158.2,13.782
9/16/2020 16:30,155.13333,42.533333,115.4,4.4733334
9/16/2020 17:00,103.2,34.4,93.5,3.253
9/16/2020 17:30,161.1,87.2,122.5,4.715
9/16/2020 18:00,124,54.8,82.86667,3.2973332
9/16/2020 18:30,18.9,2.8,8.7,0.46
9/16/2020 19:00,4.6,1.2,0.3,0.024
9/16/2020 19:30,0,0,0,0
9/16/2020 20:00,0,0,0,0
9/16/2020 20:30,0,0,0,0
9/16/2020 21:00,0,0,0,0
9/16/2020 21:30,0,0,0,0
9/16/2020 22:00,0,0,0,0
9/16/2020 22:30,0,0,0,0
9/16/2020 23:00,0,0,0,0
9/16/2020 23:30,0,0,0,0
9/17/2020 0:00,0,0,0,0
9/17/2020 0:30,0,0,0,0
9/17/2020 1:00,0,0,0,0
9/17/2020 1:30,0,0,0,0
9/17/2020 2:00,0,0,0,0
9/17/2020 2:30,0,0,0,0
9/17/2020 3:00,0,0,0,0
9/17/2020 3:30,0,0,0,0
9/17/2020 4:00,0,0,0,0
9/17/2020 4:30,0,0,0,0
9/17/2020 5:00,0,0,0,0
9/17/2020 5:30,0,0,0,0
9/17/2020 6:00,0,0,0,0
9/17/2020 6:30,0,0,0,0
9/17/2020 7:00,0,0,0,0
9/17/2020 7:30,1,0.8,0,0
9/17/2020 8:00,6.1,2.4,2.4,0
9/17/2020 8:30,4,2.3,0.9,0.009
9/17/2020 9:00,14,3.8,9.066667,0.424
9/17/2020 9:30,60.266666,24.466667,45.733334,2.0466666
9/17/2020 10:00,66.3,24.9,52.3,2.289
9/17/2020 10:30,149.5,45.1,122.2,5.212
9/17/2020 11:00,99.53333,25.4,78.066666,3.372
9/17/2020 11:30,96.9,23,80,3.376
9/17/2020 12:00,267.3,56.9,224.3,8.585
9/17/2020 12:30,342.2,127.3,240.8,11.028
9/17/2020 13:00,373.26666,308.86667,106.53333,11.502
9/17/2020 13:30,269.7,53.6,243.3,8.991
9/17/2020 14:00,265.73334,53.933334,223.13333,8.312667
9/17/2020 14:30,368.73334,174.73334,209.6,11.056666
9/17/2020 15:00,346.8,242.7,172.8,10.452
9/17/2020 15:30,309,72.8,249.4,9.416
9/17/2020 16:00,324.66666,250.06667,169.06667,10.311334
9/17/2020 16:30,270.3,104.4,219.6,8.63
9/17/2020 17:00,206.3,88.6,172.7,6.478
9/17/2020 17:30,206.3,88.6,172.7,6.478
9/17/2020 18:00,26.142857,5.888889,20.571428,0.74714285
9/17/2020 18:30,8.6,2.2,5.7,0.13
9/17/2020 19:00,0,0,0,0
9/17/2020 19:30,0,0,0,0
9/17/2020 20:00,0,0,0,0
9/17/2020 20:30,0,0,0,0
9/17/2020 21:00,0,0,0,0
9/17/2020 21:30,0,0,0,0
9/17/2020 22:00,0,0,0,0
9/17/2020 22:30,0,0,0,0
9/17/2020 23:00,0,0,0,0
9/17/2020 23:30,0,0,0,0
9/18/2020 0:00,0,0,0,0
9/18/2020 0:30,0,0,0,0
9/18/2020 1:00,0,0,0,0
9/18/2020 1:30,0,0,0,0
9/18/2020 2:00,0,0,0,0
9/18/2020 2:30,0,0,0,0
9/18/2020 3:00,0,0,0,0
9/18/2020 3:30,0,0,0,0
9/18/2020 4:00,0,0,0,0
9/18/2020 4:30,0,0,0,0
9/18/2020 5:00,0,0,0,0
9/18/2020 5:30,0,0,0,0
9/18/2020 6:00,0,0,0,0
9/18/2020 6:30,0,0,0,0
9/18/2020 7:00,0,0,0,0
9/18/2020 7:30,1.7,1.3,0.3,0
9/18/2020 8:00,16,4.4,12.4,0.504
9/18/2020 8:30,46.2,16.9,38.3,1.471
9/18/2020 9:00,72.5,37.1,62.7,2.295
9/18/2020 9:30,84.4,35.8,72.6,2.654
9/18/2020 10:00,129.53334,44.933334,113.2,4.2173333
9/18/2020 10:30,132.9,36.3,113.4,4.4
9/18/2020 11:00,182.6,48.8,155.8,5.798
9/18/2020 11:30,185.06667,40.466667,145.4,6.3353333
9/18/2020 12:00,434.4,424.3,64.4,12.348
9/18/2020 12:30,492,371.2,116.4,14.862
9/18/2020 13:00,300,71.2,258.86667,9.668
9/18/2020 13:30,137,28.3,124.2,4.906
9/18/2020 14:00,99.4,16,79,3.412
9/18/2020 14:30,171.9,40.3,150.7,5.766
9/18/2020 15:00,166.93333,41.666668,156.4,5.5086665
9/18/2020 15:30,112.7,24.2,93.4,4.251
9/18/2020 16:00,149.6,44.4,127.2,4.538
9/18/2020 16:30,155.8,52.066666,131.73334,4.95
9/18/2020 17:00,79.5,29.9,69.7,2.583
9/18/2020 17:30,63,31.2,53.9,1.972
9/18/2020 18:00,67.2,38,56.8,1.916
9/18/2020 18:30,53.1,51.7,41,1.458
9/18/2020 19:00,13.8,3.2,11,0.346
9/18/2020 19:30,0,0,0,0
9/18/2020 20:00,0,0,0,0
9/18/2020 20:30,0,0,0,0
9/18/2020 21:00,0,0,0,0
9/18/2020 21:30,0,0,0,0
9/18/2020 22:00,0,0,0,0
9/18/2020 22:30,0,0,0,0
9/18/2020 23:00,0,0,0,0
9/18/2020 23:30,0,0,0,0
9/19/2020 0:00,0,0,0,0
9/19/2020 0:30,0,0,0,0
9/19/2020 1:00,0,0,0,0
9/19/2020 1:30,0,0,0,0
9/19/2020 2:00,0,0,0,0
9/19/2020 2:30,0,0,0,0
9/19/2020 3:00,0,0,0,0
9/19/2020 3:30,0,0,0,0
9/19/2020 4:00,0,0,0,0
9/19/2020 4:30,0,0,0,0
9/19/2020 5:00,0,0,0,0
9/19/2020 5:30,0,0,0,0
9/19/2020 6:00,0,0,0,0
9/19/2020 6:30,0,0,0,0
9/19/2020 7:00,0,0,0,0
9/19/2020 7:30,1,0.8,0.1,0
9/19/2020 8:00,48.8,40.7,37.2,1.379
9/19/2020 8:30,90,62,75.6,2.72
9/19/2020 9:00,210.13333,103.26667,162.6,6.1193333
9/19/2020 9:30,308,135.7,205.2,9.353
9/19/2020 10:00,239.4,66.2,167.6,10.536
9/19/2020 10:30,218.86667,45.6,163.53334,15.624
9/19/2020 11:00,683.5,612.1,113.7,22.747
9/19/2020 11:30,871.6,782.4,122.6,23.37
9/19/2020 12:00,1030.8,847.3333,138.53334,27.168667
9/19/2020 12:30,1081,898.7,149.2,26.578
9/19/2020 13:00,908.6667,709,123.333336,23.486
9/19/2020 13:30,694.6,587.6,102,18.842
9/19/2020 14:00,988.6,805.9,136.5,23.513
9/19/2020 14:30,1009.7,834.9,140.6,25.848
9/19/2020 15:00,845.3,737.5,113.2,23.146
9/19/2020 15:30,997.6,918.8,126.2,24.678
9/19/2020 16:00,385.8,259.6,194.7,11.376
9/19/2020 16:30,194.9,70.1,173.6,6.123
9/19/2020 17:00,78,29.4,65.8,2.482
9/19/2020 17:30,118.7,61.8,99.9,3.621
9/19/2020 18:00,80.5,52.9,68.2,2.474
9/19/2020 18:30,47,38.2,39.2,1.426
9/19/2020 19:00,3.2,1,2.4,0.059
9/19/2020 19:30,0,0,0,0
9/19/2020 20:00,0,0,0,0
9/19/2020 20:30,0,0,0,0
9/19/2020 21:00,0,0,0,0
9/19/2020 21:30,0,0,0,0
9/19/2020 22:00,0,0,0,0
9/19/2020 22:30,0,0,0,0
9/19/2020 23:00,0,0,0,0
9/19/2020 23:30,0,0,0,0
9/20/2020 0:00,0,0,0,0
9/20/2020 0:30,0,0,0,0
9/20/2020 1:00,0,0,0,0
9/20/2020 1:30,0,0,0,0
9/20/2020 2:00,0,0,0,0
9/20/2020 2:30,0,0,0,0
9/20/2020 3:00,0,0,0,0
9/20/2020 3:30,0,0,0,0
9/20/2020 4:00,0,0,0,0
9/20/2020 4:30,0,0,0,0
9/20/2020 5:00,0,0,0,0
9/20/2020 5:30,0,0,0,0
9/20/2020 6:00,0,0,0,0
9/20/2020 6:30,0,0,0,0
9/20/2020 7:00,0,0,0,0
9/20/2020 7:30,8.066667,2.7333333,5.3333335,0.09866667
9/20/2020 8:00,38.9,8.2,32.9,1.126
9/20/2020 8:30,72.3,51.1,61.5,2.212
9/20/2020 9:00,134.5,70.1,116.6,4.19
9/20/2020 9:30,196,78.6,167.6,6.054
9/20/2020 10:00,430.4,278,179.9,12.805
9/20/2020 10:30,600.1111,657.2222,85.333336,17.542
9/20/2020 11:00,729.93335,723.8,104.4,19.524666
9/20/2020 11:30,1143.2,1060.7,163,27.09
9/20/2020 12:00,910.2,791.2,130,23.994
9/20/2020 12:30,732.4667,623.93335,103.666664,18.14
9/20/2020 13:00,355.9,266.8,128.8,10.979
9/20/2020 13:30,817.4,730.4,111.6,21.088
9/20/2020 14:00,324.1,66.2,249.9,9.4
9/20/2020 14:30,807.1,699.1,108.2,19.722
9/20/2020 15:00,376.4,145.6,229,11.294
9/20/2020 15:30,349.53333,178.06667,199.6,11.21
9/20/2020 16:00,845.1,874.1,111.6,19.486
9/20/2020 16:30,375.7,296.7,168.9,8.501
9/20/2020 17:00,378.8,344.06668,178.66667,9.666667
9/20/2020 17:30,489.9,680.7,119.7,12.349
9/20/2020 18:00,309.66666,6.3333335,230.77777,6.706
9/20/2020 18:30,150.06667,13.733334,104.6,3.6146667
9/20/2020 19:00,35.5,1.9,26.6,0.969
9/20/2020 19:30,0,0,0,0
9/20/2020 20:00,0,0,0,0
9/20/2020 20:30,0,0,0,0
9/20/2020 21:00,0,0,0,0
9/20/2020 21:30,0,0,0,0
9/20/2020 22:00,0,0,0,0
9/20/2020 22:30,0,0,0,0
9/20/2020 23:00,0,0,0,0
9/20/2020 23:30,0,0,0,0
9/21/2020 0:00,0,0,0,0
9/21/2020 0:30,0,0,0,0
9/21/2020 1:00,0,0,0,0
9/21/2020 1:30,0,0,0,0
9/21/2020 2:00,0,0,0,0
9/21/2020 2:30,0,0,0,0
9/21/2020 3:00,0,0,0,0
9/21/2020 3:30,0,0,0,0
9/21/2020 4:00,0,0,0,0
9/21/2020 4:30,0,0,0,0
9/21/2020 5:00,0,0,0,0
9/21/2020 5:30,0,0,0,0
9/21/2020 6:00,0,0,0,0
9/21/2020 6:30,0,0,0,0
9/21/2020 7:00,0,0,0,0
9/21/2020 7:30,12.466666,2.4,8.2,0.3
9/21/2020 8:00,76,10.1,90.1,2.59
9/21/2020 8:30,120.2,76.8,93,3.758
9/21/2020 9:00,168.33333,85,131.4,4.764
9/21/2020 9:30,591.5,568,219.4,14.365
9/21/2020 10:00,669.1,694.6,144.7,17.585
9/21/2020 10:30,772.2,814.8,106.13333,20.788666
9/21/2020 11:00,871.3,822.6,117.3,23.212
9/21/2020 11:30,709.5,590.1,116.7,20.524
9/21/2020 12:00,1019.6,853,138,26.566
9/21/2020 12:30,1068.0667,878,147.8,27.382
9/21/2020 13:00,1105.5,891.2,152.3,27.708
9/21/2020 13:30,1139.8,897.4,153.2,27.948
9/21/2020 14:00,647.2,514,106.4,20.21
9/21/2020 14:30,838.8,628.8,124.7,21.17
9/21/2020 15:00,1006.9,839.8,127.2,25.337
9/21/2020 15:30,914.6,826.6,118.8,23.378
9/21/2020 16:00,839.3,842.4,108.7,20.238
9/21/2020 16:30,712.8,806.8,91.5,18.314
9/21/2020 17:00,630.4,801,77.8,15.436
9/21/2020 17:30,473,716.2,54.7,11.088
9/21/2020 18:00,306.7,0,222.1,7.497
9/21/2020 18:30,166.2,21.4,115,4
9/21/2020 19:00,24.6,1.8666667,16.866667,0.568
9/21/2020 19:30,0,0,0,0
9/21/2020 20:00,0,0,0,0
9/21/2020 20:30,0,0,0,0
9/21/2020 21:00,0,0,0,0
9/21/2020 21:30,0,0,0,0
9/21/2020 22:00,0,0,0,0
9/21/2020 22:30,0,0,0,0
9/21/2020 23:00,0,0,0,0
9/21/2020 23:30,0,0,0,0
9/22/2020 0:00,0,0,0,0
9/22/2020 0:30,0,0,0,0
9/22/2020 1:00,0,0,0,0
9/22/2020 1:30,0,0,0,0
9/22/2020 2:00,0,0,0,0
9/22/2020 2:30,0,0,0,0
9/22/2020 3:00,0,0,0,0
9/22/2020 3:30,0,0,0,0
9/22/2020 4:00,0,0,0,0
9/22/2020 4:30,0,0,0,0
9/22/2020 5:00,0,0,0,0
9/22/2020 5:30,0,0,0,0
9/22/2020 6:00,0,0,0,0
9/22/2020 6:30,0,0,0,0
9/22/2020 7:00,0,0,0,0
9/22/2020 7:30,6.6,2,5.4,0.08
9/22/2020 8:00,68.2,74.5,59.7,2.099
9/22/2020 8:30,44.6,10.4,34.2,1.318
9/22/2020 9:00,63.933334,30.133333,50.8,1.96
9/22/2020 9:30,153.9,65.1,125.5,4.77
9/22/2020 10:00,267.7,78.7,219.4,8.281
9/22/2020 10:30,814.5333,889.3333,119.4,21.958666
9/22/2020 11:00,378.5,157,241.5,11.708
9/22/2020 11:30,1047.6,960,148.5,23.854
9/22/2020 12:00,581.8,523.6667,84.73333,16.467333
9/22/2020 12:30,488.3,449.9,69.9,14.824
9/22/2020 13:00,919.1,787.5,142.6,24.186
9/22/2020 13:30,712.3333,476.8,166.46666,25.638
9/22/2020 14:00,918,724.1,122.3,23.39
9/22/2020 14:30,1177.1,926.8,148.2,25.804
9/22/2020 15:00,1058.8,887.7,135.8,26.093
9/22/2020 15:30,270.6,152.8,136.8,12.418
9/22/2020 16:00,871.4,884.8,113.6,22.836
9/22/2020 16:30,786.9,888.1,100.2,19.513
9/22/2020 17:00,265.86667,100.333336,191.8,6.2833333
9/22/2020 17:30,40.5,15.4,36.9,1.18
9/22/2020 18:00,46.9,38.7,44.6,1.486
9/22/2020 18:30,29,12.666667,27.933332,0.93
9/22/2020 19:00,0,0,0,0
9/22/2020 19:30,0,0,0,0
9/22/2020 20:00,0,0,0,0
9/22/2020 20:30,0,0,0,0
9/22/2020 21:00,0,0,0,0
9/22/2020 21:30,0,0,0,0
9/22/2020 22:00,0,0,0,0
9/22/2020 22:30,0,0,0,0
9/22/2020 23:00,0,0,0,0
9/22/2020 23:30,0,0,0,0
9/23/2020 0:00,0,0,0,0
9/23/2020 0:30,0,0,0,0
9/23/2020 1:00,0,0,0,0
9/23/2020 1:30,0,0,0,0
9/23/2020 2:00,0,0,0,0
9/23/2020 2:30,0,0,0,0
9/23/2020 3:00,0,0,0,0
9/23/2020 3:30,0,0,0,0
9/23/2020 4:00,0,0,0,0
9/23/2020 4:30,0,0,0,0
9/23/2020 5:00,0,0,0,0
9/23/2020 5:30,0,0,0,0
9/23/2020 6:00,0,0,0,0
9/23/2020 6:30,0,0,0,0
9/23/2020 7:00,0,0,0,0
9/23/2020 7:30,0,0,0,0
9/23/2020 8:00,0,0,0,0
9/23/2020 8:30,0,0,0,0
9/23/2020 9:00,0,0,0,0
9/23/2020 9:30,0,0,0,0
9/23/2020 10:00,0,0,0,0
9/23/2020 10:30,0,0,0,0
9/23/2020 11:00,0,0,0,0
9/23/2020 11:30,0,0,0,0
9/23/2020 12:00,0,0,0,0
9/23/2020 12:30,159.6,42.866665,134.26666,0
9/23/2020 13:00,134.8,30.1,110.6,0
9/23/2020 13:30,96.8,20.6,80.6,0
9/23/2020 14:00,211.3,47.9,174.9,0
9/23/2020 14:30,207.9,51.9,180.7,0
9/23/2020 15:00,225.8,55.6,186.1,0
9/23/2020 15:30,241,70.4,206.2,0
9/23/2020 16:00,112.53333,35.8,104.6,0
9/23/2020 16:30,151.5,54.6,128,0
9/23/2020 17:00,135.9,57.4,120.1,0
9/23/2020 17:30,86.933334,46.533333,77.26667,0
9/23/2020 18:00,26.6,5.8,25.1,0
9/23/2020 18:30,12.6,3.3,9.5,0
9/23/2020 19:00,1,0.8,0.4,0
9/23/2020 19:30,0,0,0,0
9/23/2020 20:00,0,0,0,0
9/23/2020 20:30,0,0,0,0
9/23/2020 21:00,0,0,0,0
9/23/2020 21:30,0,0,0,0
9/23/2020 22:00,0,0,0,0
9/23/2020 22:30,0,0,0,0
9/23/2020 23:00,0,0,0,0
9/23/2020 23:30,0,0,0,0
9/24/2020 0:00,0,0,0,0
9/24/2020 0:30,0,0,0,0
9/24/2020 1:00,0,0,0,0
9/24/2020 1:30,0,0,0,0
9/24/2020 2:00,0,0,0,0
9/24/2020 2:30,0,0,0,0
9/24/2020 3:00,0,0,0,0
9/24/2020 3:30,0,0,0,0
9/24/2020 4:00,0,0,0,0
9/24/2020 4:30,0,0,0,0
9/24/2020 5:00,0,0,0,0
9/24/2020 5:30,0,0,0,0
9/24/2020 6:00,0,0,0,0
9/24/2020 6:30,0,0,0,0
9/24/2020 7:00,0,0,0,0
9/24/2020 7:30,4.6,2.9,2.2,1.93E-19
9/24/2020 8:00,18.2,5.0666666,14.4,0.064
9/24/2020 8:30,43.8,21,37.1,0.776
9/24/2020 9:00,61.8,34.2,53.4,1.262
9/24/2020 9:30,81.8,34.2,68.6,1.956
9/24/2020 10:00,72.1,27,58.8,1.983
9/24/2020 10:30,95.8,30.6,79.9,2.854
9/24/2020 11:00,101.4,27.2,85.2,3.074
9/24/2020 11:30,172.4,43.5,149.4,5.734
9/24/2020 12:00,197.3,48.3,168.5,5.91
9/24/2020 12:30,159.8,36,127.6,5.976
9/24/2020 13:00,158,34.6,135.9,6.308
9/24/2020 13:30,238,45.9,203.2,7.702
9/24/2020 14:00,217.13333,45.533333,180.6,6.9206667
9/24/2020 14:30,234.5,52.3,198.7,7.319
9/24/2020 15:00,195.7,41.7,154.9,6.662
9/24/2020 15:30,404.8,480.4,63,14.256
9/24/2020 16:00,200.4,52.4,170.53334,6.5893335
9/24/2020 16:30,168.9,46.8,140.5,5.385
9/24/2020 17:00,251.2,82.6,193.4,7.56
9/24/2020 17:30,49.733334,15.733334,41.066666,1.5093334
9/24/2020 18:00,71.2,49.7,59.9,2.154
9/24/2020 18:30,16.2,3.6,12.6,0.43
9/24/2020 19:00,1.9,1,0.7,0
9/24/2020 19:30,0,0,0,0
9/24/2020 20:00,0,0,0,0
9/24/2020 20:30,0,0,0,0
9/24/2020 21:00,0,0,0,0
9/24/2020 21:30,0,0,0,0
9/24/2020 22:00,0,0,0,0
9/24/2020 22:30,0,0,0,0
9/24/2020 23:00,0,0,0,0
9/24/2020 23:30,0,0,0,0
9/25/2020 0:00,0,0,0,0
9/25/2020 0:30,0,0,0,0
9/25/2020 1:00,0,0,0,0
9/25/2020 1:30,0,0,0,0
9/25/2020 2:00,0,0,0,0
9/25/2020 2:30,0,0,0,0
9/25/2020 3:00,0,0,0,0
9/25/2020 3:30,0,0,0,0
9/25/2020 4:00,0,0,0,0
9/25/2020 4:30,0,0,0,0
9/25/2020 5:00,0,0,0,0
9/25/2020 5:30,0,0,0,0
9/25/2020 6:00,0,0,0,0
9/25/2020 6:30,0,0,0,0
9/25/2020 7:00,0,0,0,0
9/25/2020 7:30,10.5,2,7.7,0.187
